acc_x,acc_y,acc_z,alt,label
0.293335,0.830322,0.588135,334.125214,none
0.297729,0.69043,0.489258,334.125214,none
0.257324,0.762817,0.493896,333.926331,none
0.293091,0.631836,0.536133,334.04837,none
0.319214,0.696045,0.648804,334.04837,none
0.417114,0.774292,0.608276,333.884796,none
0.361816,0.617432,0.694702,333.884796,none
0.295654,0.63269,0.604492,334.085754,none
0.290771,0.604492,0.646973,334.085754,none
0.297974,0.655029,0.640991,334.271637,none
0.324341,0.664307,0.671387,333.942413,none
0.325317,0.619019,0.643677,333.942413,none
0.313843,0.701782,0.622437,333.848969,none
0.2854,0.690796,0.607422,333.848969,none
0.28064,0.651611,0.608765,333.972015,none
0.293091,0.688599,0.576172,333.972015,none
0.300293,0.64563,0.684448,334.152222,none
0.308716,0.651489,0.652344,334.152222,none
0.30249,0.666382,0.681274,334.172974,none
0.261475,0.681274,0.523438,334.123138,none
0.265259,0.690552,0.530396,334.123138,none
0.340576,0.854126,0.540894,333.893097,none
0.263062,0.668945,0.49939,333.893097,none
0.300293,0.710693,0.553101,334.160522,none
0.296997,0.696411,0.654175,334.160522,none
0.275513,0.722046,0.558594,334.175568,none
0.27002,0.750732,0.544922,333.966827,none
0.299194,0.775146,0.509888,333.966827,none
0.265625,0.725342,0.510498,333.886871,none
0.285767,0.744873,0.49707,333.886871,none
0.28125,0.728882,0.518921,333.988647,none
0.291626,0.721802,0.50647,333.988647,none
0.357422,0.778442,0.569702,333.89621,none
0.374634,0.688843,0.624878,333.89621,none
0.434204,0.707397,0.5448,334.125732,none
0.404297,0.8396,0.609131,333.839081,none
0.30957,0.758911,0.511841,333.839081,none
0.257324,0.720337,0.509033,333.968384,none
0.184082,0.801758,0.50293,333.968384,none
0.136963,0.824097,0.441406,333.902435,none
0.449829,0.794189,0.421875,333.902435,none
0.358887,0.655273,0.446899,333.95282,none
0.006958,0.867676,0.447388,333.95282,none
0.234985,0.609253,0.473877,333.824554,none
0.149536,0.770142,0.51001,333.968384,none
0.181763,0.736938,0.557983,333.968384,none
0.193237,0.713013,0.587036,333.703064,none
0.175415,0.727661,0.559082,333.703064,none
0.172485,0.673218,0.595093,333.797028,none
0.278687,0.686523,0.682495,333.797028,none
0.283325,0.684204,0.706299,334.096649,none
0.226807,0.655884,0.619263,334.019287,none
0.249878,0.721313,0.618652,334.019287,none
0.23291,0.701416,0.591919,333.905029,none
0.239624,0.72644,0.594604,333.905029,none
0.229614,0.748657,0.554199,333.891541,none
0.187866,0.714722,0.590332,333.891541,none
0.295532,0.71582,0.591919,333.818848,none
0.213257,0.710083,0.565063,333.818848,none
0.195435,0.782349,0.499756,333.919586,none
0.191772,0.784668,0.518677,333.88324,none
0.19397,0.803589,0.472778,333.88324,none
0.19519,0.833862,0.42627,333.905029,none
0.214722,0.828369,0.471558,333.905029,none
0.33667,0.87793,0.49353,333.861938,none
0.262451,0.80249,0.476318,333.861938,none
0.25,0.834839,0.454346,333.575317,none
0.236938,0.804199,0.448364,333.575317,none
0.235229,0.808105,0.457397,333.927887,none
0.237305,0.811035,0.445801,333.972015,none
0.232422,0.817871,0.437134,333.972015,none
0.224976,0.809448,0.458252,333.656311,none
0.231445,0.828613,0.46582,333.656311,none
0.22998,0.800903,0.475464,333.812622,none
0.246582,0.838501,0.462646,333.812622,none
0.2229,0.818481,0.459839,333.885834,none
0.223755,0.902466,0.352661,333.885834,none
0.143188,0.812378,0.281494,334.115875,none
0.109985,0.777832,0.414307,334.007324,none
0.137573,0.682495,0.50354,334.007324,none
0.209961,0.439453,0.627563,333.77887,none
0.393188,0.363037,0.660889,333.77887,none
0.54248,0.272827,0.837402,334.007324,none
0.630615,0.137207,0.963745,334.007324,none
0.633545,0.047363,0.914795,333.822998,none
0.565552,0.186035,0.966553,333.822998,none
0.558105,0.284424,0.962402,333.815735,none
0.518433,0.230469,0.781128,333.450165,none
0.430664,0.308594,0.744995,333.450165,none
0.418335,0.39856,0.761841,333.815735,none
0.421753,0.367432,0.736816,333.815735,none
0.416992,0.401489,0.747681,333.549866,none
0.404785,0.398804,0.758911,333.549866,none
0.39917,0.366821,0.748169,333.544159,none
0.39917,0.379272,0.782349,333.730042,none
0.418945,0.384155,0.812134,333.730042,none
0.432251,0.381592,0.79126,333.666168,none
0.427368,0.386108,0.795532,333.666168,none
0.418823,0.373047,0.78125,333.851562,none
0.419922,0.380127,0.774658,333.851562,none
0.426758,0.383179,0.769287,333.736786,none
0.427002,0.376587,0.775391,333.736786,none
0.431641,0.361206,0.778687,333.714996,none
0.429932,0.36731,0.783081,333.637634,none
0.422607,0.370728,0.789795,333.637634,none
0.427368,0.371582,0.787964,333.817291,none
0.430542,0.377075,0.791016,333.817291,none
0.43042,0.365356,0.790283,333.752899,none
0.418701,0.372437,0.781006,333.752899,none
0.428589,0.387329,0.786499,333.767426,none
0.44043,0.367188,0.781616,333.559723,none
0.432007,0.359619,0.77832,333.559723,none
0.423584,0.352905,0.768799,333.544678,none
0.407959,0.373779,0.779419,333.544678,none
0.415039,0.357788,0.786377,333.7612,none
0.424194,0.366577,0.796875,333.7612,none
0.432129,0.359497,0.793701,333.611145,none
0.432495,0.354614,0.789185,333.611145,none
0.436279,0.348633,0.781494,333.595551,none
0.430908,0.356079,0.78186,333.582062,none
0.445435,0.347412,0.787964,333.582062,none
0.444092,0.353394,0.79895,333.317261,none
0.438599,0.353149,0.791992,333.317261,none
0.440796,0.356323,0.784668,333.352051,none
0.44104,0.340698,0.793823,333.352051,none
0.436401,0.350952,0.786987,333.296478,none
0.430664,0.357056,0.777344,333.296478,none
0.425415,0.363892,0.786255,333.518188,none
0.437378,0.348511,0.787476,333.425262,none
0.4198,0.353271,0.797974,333.425262,none
0.411865,0.380615,0.817871,333.425262,none
0.422852,0.383057,0.801025,333.425262,none
0.437256,0.356445,0.764526,333.577393,none
0.42041,0.365356,0.777832,333.577393,none
0.398315,0.332642,0.805908,333.439789,none
0.374756,0.399292,0.805176,333.439789,none
0.401733,0.398926,0.804565,333.476654,none
0.440674,0.379272,0.783081,333.627747,none
0.399292,0.390991,0.810303,333.627747,none
0.397217,0.356689,0.775024,333.513,none
0.380371,0.369873,0.781128,333.513,none
0.388306,0.380493,0.816284,333.247681,none
0.386597,0.401001,0.802246,333.247681,none
0.370239,0.388916,0.800781,333.505737,none
0.364014,0.38562,0.778076,333.505737,none
0.344604,0.413208,0.783325,333.670349,none
0.371582,0.398438,0.794922,333.522339,none
0.402344,0.387085,0.791138,333.522339,none
0.38855,0.373291,0.817017,333.505737,none
0.371094,0.387695,0.810181,333.505737,none
0.401489,0.366699,0.794312,333.249237,none
0.38208,0.405518,0.809326,333.249237,none
0.379761,0.388306,0.798706,333.421631,none
0.383911,0.386963,0.791748,333.421631,none
0.358765,0.378296,0.803833,333.636078,none
0.363281,0.379883,0.802002,333.650604,none
0.372192,0.377686,0.793457,333.650604,none
0.357056,0.39502,0.820557,333.657867,none
0.367188,0.396851,0.808105,333.657867,none
0.39563,0.368774,0.80188,333.729523,none
0.379272,0.353149,0.805542,333.729523,none
0.368896,0.348511,0.800781,333.608032,none
0.355469,0.364258,0.819824,333.506775,none
0.344971,0.375732,0.83728,333.506775,none
0.387451,0.38147,0.833984,333.601288,none
0.381592,0.384766,0.84021,333.601288,none
0.407959,0.358154,0.820068,333.537415,none
0.358643,0.346924,0.815186,333.537415,none
0.335327,0.325806,0.809448,333.566498,none
0.351074,0.379028,0.806274,333.566498,none
0.338989,0.372192,0.818115,333.752899,none
0.340088,0.403442,0.814209,333.83078,none
0.335693,0.401733,0.818726,333.83078,none
0.334106,0.390869,0.810181,333.787689,none
0.335571,0.393799,0.81897,333.787689,none
0.3302,0.40564,0.80896,333.50885,none
0.336426,0.391235,0.820312,333.50885,none
0.338257,0.398682,0.825439,333.652161,none
0.321777,0.421875,0.817017,333.652161,none
0.319824,0.410645,0.814941,333.632446,none
0.295532,0.437744,0.795898,333.458496,none
0.300903,0.425537,0.794067,333.458496,none
0.265015,0.459473,0.7948,333.632446,none
0.266479,0.441895,0.791138,333.632446,none
0.2677,0.474243,0.78833,333.594513,none
0.265625,0.414062,0.801392,333.594513,none
0.2948,0.441528,0.795532,333.638672,none
0.347778,0.402954,0.810181,333.638672,none
0.368164,0.380981,0.828247,333.731598,none
0.37854,0.376465,0.835815,333.438751,none
0.3302,0.398193,0.821777,333.438751,none
0.335815,0.391602,0.832153,333.668793,none
0.278931,0.4646,0.825073,333.668793,none
0.260254,0.452393,0.781616,333.559723,none
0.272339,0.477051,0.770508,333.559723,none
0.305908,0.483276,0.776733,333.444458,none
0.347534,0.408325,0.816162,333.444458,none
0.343628,0.405518,0.836914,333.7612,none
0.340332,0.391724,0.814209,333.703064,none
0.351929,0.412109,0.804565,333.703064,none
0.312012,0.46228,0.802612,333.825073,none
0.28894,0.489746,0.787231,333.825073,none
0.269165,0.500488,0.778076,333.695251,none
0.27417,0.500366,0.784424,333.695251,none
0.254028,0.507568,0.765869,333.738373,none
0.208618,0.524658,0.741333,333.724335,none
0.230591,0.519043,0.735229,333.724335,none
0.259521,0.499634,0.742554,333.688507,none
0.279907,0.508667,0.763672,333.688507,none
0.285034,0.491699,0.79834,333.617371,none
0.312012,0.424683,0.831055,333.617371,none
0.365356,0.397461,0.847778,333.611145,none
0.404175,0.403442,0.834839,333.611145,none
0.312866,0.44397,0.800171,333.588287,none
0.288208,0.470215,0.750366,333.695251,none
0.239014,0.454102,0.752686,333.695251,none
0.265259,0.474976,0.787964,333.502106,none
0.299683,0.493774,0.799072,333.502106,none
0.351685,0.425781,0.805664,333.481842,none
0.356201,0.4375,0.819458,333.481842,none
0.374756,0.405151,0.778809,333.718109,none
0.342407,0.418335,0.777588,333.718109,none
0.359863,0.444946,0.772339,333.545197,none
0.331909,0.461182,0.769165,333.693695,none
0.330322,0.464355,0.739014,333.693695,none
0.347412,0.380493,0.824097,333.414856,none
0.358154,0.2948,0.883545,333.414856,none
0.36438,0.32251,0.885864,333.679688,none
0.404541,0.273193,0.884155,333.679688,none
0.400391,0.303955,0.845825,333.573242,none
0.377808,0.371704,0.824585,333.242493,none
0.35437,0.389648,0.795166,333.172394,none
0.345703,0.355469,0.790405,333.365021,none
0.3396,0.400513,0.793701,333.365021,none
0.352539,0.421997,0.795288,333.57428,none
0.355835,0.394531,0.7854,333.57428,none
0.366455,0.412109,0.802612,333.473541,none
0.369629,0.422119,0.793823,333.473541,none
0.349365,0.435303,0.790283,333.338013,none
0.333984,0.431274,0.788574,333.668793,none
0.331665,0.451172,0.796997,333.668793,none
0.335205,0.418335,0.81958,333.568054,none
0.322632,0.422241,0.806152,333.568054,none
0.300781,0.428589,0.78894,333.358795,none
0.309204,0.437256,0.789429,333.358795,none
0.321655,0.441528,0.794922,333.487549,none
0.325928,0.412842,0.787109,333.487549,none
0.311279,0.417358,0.786865,333.424225,none
0.320068,0.410645,0.810669,333.582581,none
0.349121,0.393188,0.819092,333.582581,none
0.361084,0.390381,0.821411,333.638672,none
0.373657,0.391113,0.815674,333.638672,none
0.363281,0.395874,0.801514,333.595551,none
0.356812,0.388062,0.809082,333.595551,none
0.345459,0.403809,0.816406,333.532227,none
0.340942,0.401001,0.808472,333.532227,none
0.338257,0.404907,0.821533,333.618927,none
0.345825,0.406982,0.802856,333.626709,none
0.349243,0.375122,0.804199,333.626709,none
0.339478,0.388306,0.788452,333.575836,none
0.330933,0.398438,0.794189,333.575836,none
0.354248,0.397583,0.814331,333.569092,none
0.375244,0.401245,0.822632,333.569092,none
0.382202,0.392944,0.830078,333.296478,none
0.361206,0.37146,0.813843,333.354126,none
0.353516,0.375732,0.798828,333.354126,none
0.344604,0.388794,0.841187,333.275726,none
0.341797,0.405884,0.82959,333.275726,none
0.344482,0.423706,0.811157,333.275726,none
0.325073,0.415283,0.786987,333.275726,none
0.310181,0.439453,0.766846,333.348419,none
0.344849,0.435791,0.763916,333.348419,none
0.376709,0.377686,0.81958,333.484436,none
0.385132,0.381958,0.833496,333.642303,none
0.353394,0.384644,0.805908,333.642303,none
0.348999,0.408691,0.809448,333.477692,none
0.351807,0.416504,0.795288,333.477692,none
0.328857,0.439453,0.791748,333.470947,none
0.318237,0.447998,0.778076,333.470947,none
0.324707,0.449219,0.783813,333.563904,none
0.343018,0.446533,0.792847,333.335419,none
0.374268,0.404175,0.803467,333.335419,none
0.365234,0.401611,0.797852,333.687988,none
0.375122,0.362793,0.794067,333.687988,none
0.35022,0.419556,0.785156,333.745117,none
0.348755,0.431641,0.797241,333.745117,none
0.363525,0.436768,0.798584,333.789246,none
0.351074,0.41748,0.805054,333.789246,none
0.35791,0.399902,0.809204,333.811066,none
0.365356,0.395996,0.805054,333.7742,none
0.385254,0.392334,0.791016,333.7742,none
0.37146,0.401489,0.783691,333.703064,none
0.359863,0.409058,0.791016,333.703064,none
0.380615,0.397461,0.803345,333.673981,none
0.365234,0.40271,0.820557,333.673981,none
0.354004,0.421143,0.79126,333.652161,none
0.367065,0.374878,0.819092,333.537933,none
0.321289,0.442261,0.787109,333.467316,none
0.31189,0.410278,0.755859,333.718109,none
0.300781,0.435303,0.771484,333.718109,none
0.339844,0.408569,0.795288,333.676575,none
0.388062,0.394775,0.834473,333.676575,none
0.422363,0.356323,0.826782,333.955933,none
0.409302,0.356201,0.804932,333.955933,none
0.371216,0.347168,0.778198,333.187958,none
0.365356,0.403931,0.808716,333.496918,none
0.356201,0.425293,0.816772,333.496918,none
0.380615,0.416016,0.802368,333.833893,none
0.378052,0.393433,0.797485,333.833893,none
0.365234,0.367432,0.810303,333.64801,none
0.359009,0.36792,0.811035,333.64801,none
0.400269,0.359985,0.802612,333.63504,none
0.378662,0.379517,0.811401,333.63504,none
0.354248,0.39624,0.795532,333.484436,none
0.358765,0.36853,0.81311,333.534302,none
0.387939,0.391724,0.811279,333.534302,none
0.378418,0.381226,0.808105,333.671387,none
0.376587,0.363403,0.793823,333.671387,none
0.367432,0.36499,0.802979,333.420074,none
0.364502,0.384521,0.821899,333.420074,none
0.385864,0.367065,0.818481,333.363983,none
0.385498,0.384155,0.816162,333.363983,none
0.397705,0.364868,0.822266,333.348419,none
0.387939,0.378052,0.809692,333.562347,none
0.345093,0.397095,0.80957,333.562347,none
0.323486,0.399292,0.793091,333.621521,none
0.309814,0.426147,0.787109,333.621521,none
0.306274,0.427368,0.78772,333.276764,none
0.338013,0.392578,0.792603,333.276764,none
0.355591,0.375977,0.801514,333.679169,none
0.386353,0.374023,0.840454,333.614777,none
0.388428,0.354858,0.82666,333.614777,none
0.4198,0.352173,0.812622,333.80014,none
0.369263,0.354858,0.806152,333.80014,none
0.335693,0.405151,0.802612,333.384766,none
0.352661,0.407959,0.802246,333.384766,none
0.377075,0.397095,0.826294,333.693176,none
0.387207,0.360962,0.804688,333.693176,none
0.383301,0.343872,0.795532,333.76535,none
0.364868,0.352783,0.821289,333.664612,none
0.398193,0.355957,0.840332,333.664612,none
0.394531,0.394287,0.822388,333.570648,none
0.374023,0.372803,0.790283,333.570648,none
0.348267,0.391479,0.785278,333.556091,none
0.354126,0.383789,0.817383,333.556091,none
0.373901,0.371826,0.823242,333.54364,none
0.358521,0.39209,0.813354,333.485474,none
0.38501,0.357788,0.819214,333.485474,none
0.369507,0.392456,0.800415,333.507812,none
0.343262,0.375122,0.787231,333.507812,none
0.368286,0.38916,0.806641,333.57843,none
0.361328,0.375366,0.812012,333.57843,none
0.365112,0.380615,0.831421,333.649567,none
0.364624,0.369873,0.827271,333.649567,none
0.355225,0.372925,0.814453,333.457458,none
0.365112,0.386475,0.806885,333.930481,none
0.358643,0.381714,0.801147,333.930481,none
0.364624,0.376709,0.818115,333.666168,none
0.36731,0.366455,0.82019,333.666168,none
0.325439,0.374634,0.807251,333.515076,none
0.342896,0.398071,0.815796,333.515076,none
0.343018,0.381226,0.840576,333.436157,none
0.328735,0.383667,0.799683,333.436157,none
0.300171,0.411255,0.761719,333.693695,none
0.313721,0.425293,0.759033,333.960083,none
0.387817,0.379272,0.825684,333.960083,none
0.411865,0.334595,0.888916,333.651642,none
0.411011,0.34729,0.869629,333.651642,none
0.391846,0.361328,0.79834,333.767944,none
0.358643,0.383545,0.759033,333.767944,none
0.326904,0.408936,0.759399,333.335419,none
0.324341,0.431641,0.80542,333.335419,none
0.344482,0.401367,0.831543,333.393066,none
0.372314,0.379883,0.860107,333.530151,none
0.378174,0.364502,0.812866,333.530151,none
0.374634,0.358276,0.795166,333.421631,none
0.380981,0.365967,0.803833,333.421631,none
0.36438,0.365112,0.808105,333.386322,none
0.353149,0.392456,0.817261,333.386322,none
0.346069,0.40271,0.812378,333.429413,none
0.352905,0.410278,0.802612,333.566498,none
0.348022,0.4021,0.799561,333.566498,none
0.347046,0.405396,0.810059,333.581024,none
0.368652,0.370605,0.813843,333.581024,none
0.368652,0.375366,0.810547,333.472504,none
0.354126,0.393799,0.810547,333.472504,none
0.36145,0.401611,0.806885,333.458496,none
0.345581,0.407104,0.811646,333.458496,none
0.342651,0.418701,0.806274,333.445496,none
0.349243,0.404053,0.803955,333.853638,none
0.342773,0.410522,0.800537,333.853638,none
0.343262,0.402832,0.798462,333.465759,none
0.345337,0.396851,0.801758,333.465759,none
0.34314,0.396729,0.81311,333.645935,none
0.34082,0.414551,0.809204,333.645935,none
0.319214,0.405151,0.79834,333.697327,none
0.321289,0.40271,0.81958,333.710327,none
0.319214,0.404419,0.819458,333.710327,none
0.318359,0.413818,0.801514,333.926849,none
0.342773,0.387085,0.798218,333.926849,none
0.353516,0.410889,0.805908,333.711884,none
0.376587,0.371948,0.810303,333.711884,none
0.351562,0.368164,0.826904,333.639709,none
0.35437,0.372803,0.829834,333.639709,none
0.350586,0.399048,0.812134,333.639709,none
0.342896,0.401978,0.800659,333.820404,none
0.357056,0.400024,0.80957,333.820404,none
0.343384,0.39624,0.808838,333.70462,none
0.356323,0.374512,0.810181,333.70462,none
0.358765,0.389526,0.811401,333.897766,none
0.36792,0.38623,0.814941,333.897766,none
0.349243,0.394165,0.821655,333.784058,none
0.336792,0.388916,0.802612,333.72641,none
0.337646,0.394043,0.802246,333.72641,none
0.359985,0.38916,0.8125,333.992279,none
0.349121,0.393433,0.809326,333.992279,none
0.350708,0.384399,0.811035,333.81366,none
0.357178,0.383179,0.812744,333.81366,none
0.346924,0.391479,0.807007,333.577393,none
0.370728,0.37561,0.809814,333.577393,none
0.372437,0.372437,0.804565,333.907623,none
0.364502,0.349121,0.804932,333.959045,none
0.401123,0.373413,0.840576,333.959045,none
0.398071,0.35791,0.836914,333.937225,none
0.36084,0.354004,0.807373,333.937225,none
0.339844,0.312866,0.817749,333.972534,none
0.335815,0.384399,0.838745,333.972534,none
0.306274,0.394653,0.821167,333.54364,none
0.355103,0.359985,0.791626,333.766907,none
0.412842,0.342407,0.831299,333.766907,none
0.396362,0.354614,0.814087,333.666168,none
0.380005,0.350342,0.803223,333.666168,none
0.394287,0.316528,0.82019,333.808472,none
0.396484,0.337891,0.804321,333.808472,none
0.366211,0.37854,0.800537,333.657349,none
0.365601,0.347656,0.849487,333.657349,none
0.398071,0.342896,0.838989,333.57843,none
0.402954,0.325195,0.843262,333.658386,none
0.408569,0.31897,0.816162,333.658386,none
0.388428,0.328735,0.815186,333.537933,none
0.386108,0.314209,0.809204,333.537933,none
0.369385,0.334106,0.829956,333.961639,none
0.369873,0.349854,0.841553,333.961639,none
0.366211,0.365967,0.806641,333.954895,none
0.369141,0.364746,0.814941,333.954895,none
0.390259,0.333252,0.813843,333.8396,none
0.372925,0.337524,0.832642,333.990723,none
0.374756,0.318604,0.837646,333.990723,none
0.386719,0.3302,0.819702,333.905029,none
0.381714,0.356079,0.809326,333.905029,none
0.396851,0.353027,0.816528,333.789764,none
0.404175,0.348633,0.82959,333.789764,none
0.386108,0.371826,0.81665,333.884277,none
0.340942,0.358887,0.802368,333.72641,none
0.325317,0.380249,0.797852,333.72641,none
0.308472,0.394531,0.811768,333.913361,none
0.263306,0.433105,0.819946,333.913361,none
0.269043,0.407959,0.795898,333.861938,none
0.386475,0.288208,0.810303,333.861938,none
0.478638,0.303589,0.889648,333.525452,none
0.421509,0.331177,0.844604,333.525452,none
0.379761,0.344238,0.806763,333.791321,none
0.396606,0.310913,0.802979,333.848969,none
0.398926,0.356201,0.815918,333.848969,none
0.368896,0.356079,0.830933,334.021881,none
0.322998,0.407715,0.827148,334.021881,none
0.333374,0.410889,0.811157,334.321503,none
0.365723,0.380493,0.804565,334.321503,none
0.380005,0.358032,0.811768,334.084717,none
0.376587,0.336426,0.819458,334.084717,none
0.374146,0.328125,0.821899,334.208801,none
0.403076,0.329468,0.803101,334.129883,none
0.321045,0.403198,0.817627,334.129883,none
0.342041,0.399902,0.820312,334.022919,none
0.337524,0.388428,0.826416,334.022919,none
0.352051,0.366943,0.835205,333.714478,none
0.365112,0.369263,0.808716,333.714478,none
0.356812,0.366943,0.825684,333.720703,none
0.362305,0.384644,0.792847,333.720703,none
0.355347,0.377197,0.829834,333.464722,none
0.350098,0.377441,0.822266,333.915955,none
0.356934,0.395752,0.790649,333.915955,none
0.360229,0.418701,0.802002,334.180267,none
0.341797,0.403564,0.820435,334.180267,none
0.387451,0.382568,0.811768,333.907623,none
0.39856,0.398926,0.803101,333.907623,none
0.37207,0.40686,0.788086,333.786652,none
0.354858,0.450806,0.77832,333.786652,none
0.332031,0.456299,0.77124,333.592957,none
0.323853,0.451294,0.78772,333.679169,none
0.313354,0.488281,0.790405,333.679169,none
0.326782,0.42041,0.785522,333.960083,none
0.297729,0.492798,0.764526,333.960083,none
0.36438,0.407104,0.743774,333.889984,none
0.367554,0.430298,0.794678,333.889984,none
0.366699,0.39917,0.810059,333.938782,none
0.358398,0.400024,0.830811,333.680725,none
0.38623,0.376343,0.825684,333.680725,none
0.395874,0.411865,0.787598,333.95282,none
0.360718,0.368286,0.823853,333.95282,none
0.261108,0.513916,0.768677,333.81781,none
0.267456,0.456909,0.747925,333.81781,none
0.317993,0.485474,0.771851,333.846893,none
0.342163,0.452637,0.770752,333.846893,none
0.409302,0.408447,0.802246,334.033295,none
0.396851,0.398804,0.818481,334.019287,none
0.398926,0.384399,0.805786,334.019287,none
0.395752,0.386963,0.777832,333.897247,none
0.371582,0.418945,0.778076,333.897247,none
0.339355,0.479736,0.726807,333.825592,none
0.365723,0.492798,0.723999,333.825592,none
0.373779,0.401978,0.754639,334.054077,none
0.415771,0.279785,0.867554,333.811066,none
0.457153,0.231812,0.880249,333.811066,none
0.444824,0.246338,0.880493,333.832336,none
0.438843,0.184692,0.905518,333.832336,none
0.410278,0.234985,0.876465,334.019287,none
0.42749,0.267456,0.839478,334.019287,none
0.380737,0.303223,0.82605,333.797028,none
0.313354,0.366943,0.792358,333.797028,none
0.325195,0.389771,0.793335,333.961639,none
0.340942,0.384644,0.796509,333.969421,none
0.326538,0.376465,0.822266,333.969421,none
0.338501,0.366699,0.821533,333.870239,none
0.361084,0.343506,0.828491,333.870239,none
0.361328,0.364624,0.816772,333.927887,none
0.364258,0.381958,0.809692,333.927887,none
0.384888,0.395142,0.812378,334.142334,none
0.388062,0.359497,0.810669,334.142334,none
0.358398,0.376343,0.809692,334.063416,none
0.335693,0.388184,0.802246,334.034332,none
0.340088,0.384155,0.805542,334.034332,none
0.365967,0.387695,0.810181,334.185455,none
0.37561,0.377686,0.819336,334.185455,none
0.380005,0.375,0.809692,334.199982,none
0.365601,0.372681,0.818237,334.199982,none
0.359863,0.338257,0.81604,333.928925,none
0.381226,0.332642,0.82312,334.072754,none
0.383179,0.335693,0.838379,334.108063,none
0.38501,0.324341,0.831177,333.900879,none
0.363525,0.344238,0.825806,333.900879,none
0.356445,0.349976,0.82251,333.857269,none
0.358032,0.361206,0.822144,333.857269,none
0.368164,0.374023,0.82019,333.740967,none
0.354492,0.350708,0.838135,333.740967,none
0.342773,0.364258,0.816895,333.820404,none
0.345581,0.35083,0.81604,333.863495,none
0.356445,0.369873,0.817139,333.863495,none
0.356079,0.34729,0.842163,334.172455,none
0.342285,0.350098,0.84082,334.172455,none
0.338135,0.349243,0.825562,334.114838,none
0.314453,0.360352,0.821777,334.114838,none
0.307251,0.378418,0.828491,334.221283,none
0.321411,0.37854,0.818604,334.221283,none
0.337524,0.355713,0.831909,334.121063,none
0.339478,0.356201,0.836426,333.991241,none
0.345215,0.341309,0.838989,333.991241,none
0.335327,0.359863,0.836182,334.141296,none
0.311157,0.364136,0.826416,334.141296,none
0.307007,0.386475,0.829224,333.983459,none
0.329712,0.363647,0.823242,333.983459,none
0.340332,0.344727,0.841553,334.141296,none
0.338135,0.35791,0.834961,334.141296,none
0.35144,0.348755,0.838013,334.077972,none
0.367188,0.346924,0.839966,334.114838,none
0.368164,0.343262,0.813965,334.114838,none
0.37207,0.332153,0.808716,334.085754,none
0.356689,0.36145,0.799805,334.085754,none
0.356201,0.387207,0.811035,334.150665,none
0.400757,0.392822,0.911743,334.150665,none
0.357178,0.377686,0.886597,334.115875,none
0.286743,0.413818,0.841064,334.324615,none
0.224609,0.415405,0.807617,334.324615,none
0.232056,0.413818,0.786499,334.28775,none
0.295898,0.315186,0.802612,334.28775,none
0.279419,0.387451,0.822021,333.959045,none
0.29248,0.359985,0.798218,333.959045,none
0.280029,0.398071,0.81604,334.27475,none
0.278809,0.39917,0.813354,334.27475,none
0.283325,0.417969,0.801147,334.160522,none
0.272949,0.443848,0.803345,334.180786,none
0.263184,0.366211,0.79126,334.180786,none
0.298828,0.398315,0.781982,334.225952,none
0.435303,0.348389,0.809448,334.225952,none
0.542969,0.261841,0.884033,334.045258,none
0.536621,0.263306,0.904663,334.045258,none
0.49939,0.21814,0.871582,334.19635,none
0.448975,0.23877,0.807861,334.19635,none
0.375977,0.27771,0.800537,334.211426,none
0.414917,0.238525,0.797729,334.204651,none
0.391357,0.319336,0.825073,334.204651,none
0.385254,0.289917,0.871216,334.290344,none
0.409424,0.27478,0.875488,334.290344,none
0.419922,0.312622,0.837036,334.204651,none
0.383301,0.296875,0.81189,334.204651,none
0.373901,0.345459,0.799927,334.075348,none
0.36853,0.385864,0.791016,334.076904,none
0.365845,0.421997,0.774414,334.076904,none
0.366211,0.447998,0.79248,334.148071,none
0.365234,0.448364,0.785522,334.148071,none
0.332031,0.410645,0.805908,334.027069,none
0.328857,0.419556,0.813599,334.027069,none
0.318848,0.36853,0.834717,334.270599,none
0.316162,0.356567,0.831177,334.270599,none
0.329468,0.360107,0.825684,334.313202,none
0.313965,0.388916,0.851807,334.362518,none
0.306152,0.357178,0.844727,334.362518,none
0.290771,0.355591,0.851074,334.297089,none
0.306396,0.346436,0.852295,334.297089,none
0.309692,0.33606,0.865356,333.982941,none
0.325684,0.285645,0.888062,333.982941,none
0.304932,0.336792,0.93396,334.391083,none
0.286987,0.310791,0.90271,334.097687,none
0.263428,0.300415,0.868408,334.097687,none
0.227539,0.308105,0.898193,334.384338,none
0.177979,0.367432,0.820801,334.384338,none
0.15625,0.345581,0.802246,334.255554,none
0.130493,0.300415,0.796753,334.255554,none
0.283325,0.226562,0.794434,334.146515,none
0.078857,0.440796,0.633179,334.290344,none
0.138428,0.747314,0.668579,334.220764,none
0.242676,0.885742,0.49646,334.263855,none
0.288086,0.897217,0.724365,334.263855,none
0.295654,0.788208,0.55603,334.082642,none
0.278198,0.8396,0.394043,334.082642,none
0.301025,0.659424,0.535645,334.03952,none
0.26123,0.800781,0.490479,334.03952,none
0.296997,0.672974,0.562134,334.227509,none
0.283813,0.802734,0.556396,334.019287,none
0.282837,0.700684,0.595459,334.019287,none
0.266235,0.72937,0.614502,334.177643,none
0.241943,0.701782,0.566284,334.177643,none
0.279419,0.711426,0.621216,334.450806,none
0.281128,0.727783,0.595093,334.450806,none
0.263306,0.673706,0.614014,334.192719,none
